count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
594,0.041377,0.0596,0.0056251,0.0452196
595,0.04213,0.0724,0.0051751,0.0240499
596,0.031817,0.0772,0.046801,0.0014401
597,0.021092,0.0332,0.0387008,0.0036003
598,0.008596,0.0296,0.0317257,0.0226098
599,0.01235,0.02,0.0630013,0.0172814
600,0.015544,0.058,0.0132753,0.0086407
601,0.008995,0.0468,0.0123753,0.0218897
602,0.019718,0.0048,0.0303756,0.0162733
603,0.023956,0.0004,0.0499511,0.0018721
604,0.007762,0.0396,0.0184504,0.0221778
605,0.002712,0.008,0.0049501,0.0021602
606,0.004752,0,0.0078752,0.0034563
607,0.007765,0.0036,0.0184504,0.000432
608,0.045724,0.0116,0.0330757,0.0025922
609,0.033143,0.0444,0.0130503,0.0132491
610,0.025555,0.0292,0.0157503,0.0138251
611,0.010263,0.028,0.0515261,0.012817
612,0.002899,0.0024,0.0558012,0.0108009
613,0.001974,0.006,0.048826,0.0182895
614,0.005757,0.0104,0.0240755,0.0406112
615,0.0303,0.008,0.00225,0.0234739
616,0.015059,0.0172,0.0058501,0.0054724
617,0.00184,0.0136,0.0290256,0.0024482
618,0.002212,0.0504,0.0164253,0.0017281
619,0.002294,0.01,0.0042751,0.0012961
620,0.00102,0.0044,0.0117002,0.000288
621,0.000294,0.0088,0.0247505,0.0027362
622,0.030857,0.0148,0.0033751,0.0017281
623,0.025969,0.0044,0.0033751,0.0040323
624,0.004087,0,0.000225,0.0070566
625,0.004146,0.0028,0.0031501,0.0046084
626,0.002318,0.0008,0.0060751,0.0110889
627,0.017914,0.0028,0.0058501,0.000144
628,0.00971,0.0008,0.0794267,0.0210257
629,0.005572,0.004,0.092252,0.0403232
630,0.002904,0,0.0522011,0.0342747
631,0.00818,0.0256,0.0270006,0.0312505
632,0.005989,0.0184,0.0499511,0.0807904
633,0.012183,0.0124,0.0105752,0.0384511
634,0.067316,0.0488,0.0693015,0.0270742
635,0.071738,0.0296,0.0333007,0.0266421
636,0.022408,0.0496,0.0094502,0.131915
637,0.050924,0.0464,0.048601,0.295656
638,0.016713,0.0684,0.0272256,0.142715
639,0.015491,0.024,0.0141753,0.0767581
640,0.003735,0.0264,0.0040501,0.0972078
641,0.006604,0.0176,0.00225,0.116073
642,0.009445,0.0044,0.0069752,0.0868389
643,0.00073,0.0204,0.0108002,0.062357
644,0.120459,0.0352,0.0132753,0.0325466
645,0.056124,0.0472,0.0146253,0.0351388
646,0.005494,0.0228,0.0848268,0.0223218
647,0.009346,0.0124,0.0866268,0.012817
648,0.006068,0.016,0.0317257,0.0138251
649,0.000484,0.0004,0.0227255,0.0282263
650,0.001592,0.0004,0.0319507,0.0106569
651,0.001756,0.0064,0.0735766,0
652,0.012531,0.066,0.046576,0.0014401
653,0.020347,0.0436,0.0222755,0.0391711
654,0.014757,0.0028,0.0114752,0.0099368
655,0.011641,0.0004,0.001125,0.0188655
656,0.008007,0.0036,0,0.0110889
657,0.006103,0.0244,0.0290256,0.025058
658,0.003401,0.064,0.0231755,0.0348508
659,0.007718,0.0252,0.0112502,0.0355708
660,0.007253,0.0456,0.0312757,0.0230418
661,0.023856,0.0472,0.0128253,0.0619249
662,0.012868,0.0548,0.0058501,0.0279382
663,0.008289,0.0264,0.0267756,0.0391711
664,0.003838,0.0336,0.0600763,0.0264981
665,0.000215,0.0372,0.0148503,0.0295224
666,0.000251,0.05,0.0279006,0.0207377
667,0.000618,0.0096,0.0807767,0.0171374
668,0.006787,0.0052,0.0031501,0.038019
669,0.004458,0.044,0.0218255,0.0483879
670,0.000713,0.0088,0.0501761,0.0444996
671,0.021947,0.01,0.0333007,0.0227538
672,0.045885,0,0.0076502,0.0028802
673,0.014579,0.0004,0.001575,0.000288
674,0.036888,0.0312,0.0042751,0.0030242
675,0.016591,0.0644,0.0279006,0.000144
676,0.006377,0.0528,0.0434259,0.0060485
677,0.018183,0.0416,0.0119253,0.0325466
678,0.008709,0.0124,0.0247505,0.0050404
679,0.001132,0.0236,0.0216005,0.0061925
680,0.029899,0.0064,0.0346507,0.0269301
681,0.020609,0.0124,0.0321757,0.0345628
682,0.003087,0.0084,0.0288006,0.0159853
683,0.007737,0.0104,0.0191254,0.0063365
684,0.018266,0.0392,0.001575,0.0011521
685,0.055849,0.0292,0.0400508,0.0031682
686,0.10476,0.0048,0.0234005,0.000432
687,0.07597,0.022,0.0009,0.0025922
688,0.035967,0.0192,0.0033751,0.0011521
689,0.024724,0.0168,0.0031501,0.0084967
690,0.012926,0.022,0,0.0010081
691,0.008404,0.0252,0.0110252,0.0014401
692,0.008774,0.0016,0.0105752,0.0046084
693,0.003839,0.0048,0.0024751,0.0036003
694,0.004668,0,0.0551262,0.0090727
695,0.003377,0.0032,0.0843768,0.0217457
696,0.002306,0.0032,0.0686265,0.0260661
697,0.000725,0.002,0.0321757,0.0133931
698,0.014722,0.0216,0.0364508,0.087559
699,0.102633,0.0184,0.0096752,0.099944
700,0.05753,0.0264,0.0029251,0.0338427
701,0.026225,0.0144,0,0.0092167
702,0.028257,0.0372,0.0112502,0.0220338
703,0.025685,0.0216,0.0054001,0.0162733
704,0.012141,0.0272,0.0166504,0.0168493
705,0.019784,0.0676,0.0123753,0.0260661
706,0.027568,0.0432,0.0225005,0.0408993
707,0.009874,0.066,0.0173254,0.049972
708,0.00479,0.0216,0.0101252,0.127738
709,0.008544,0.0228,0,0.12457
710,0.007576,0.0296,0.0148503,0.103688
711,0.003902,0.0084,0.0294756,0.0709977
712,0.014845,0,0.0272256,0.0858309
713,0.00956,0.0204,0.0265506,0.0354268
714,0.002962,0.0212,0.0222755,0.0313945
715,0.003339,0.02,0.0819017,0.0241939
716,0.002458,0.0108,0.0249755,0.025634
717,0.003934,0.0028,0.0306007,0.0336987
718,0.001595,0.0024,0.0810017,0.0080646
719,0.000571,0.0096,0.0209254,0.0200176
720,0.000374,0.0116,0.0173254,0.012097
721,0.00005,0.0716,0.0267756,0.0312505
722,0.000519,0.0312,0.0164253,0.0054724
723,0.00085,0.0168,0.0099002,0.0046084
724,0.00024,0.0164,0.0159753,0.025346
725,0.022683,0.0024,0.0319507,0.0146892
726,0.009208,0.0144,0,0.0142571
727,0.010504,0.0548,0,0.0142571
728,0.02837,0.0132,0.0159753,0.0048964
729,0.01249,0.0044,0.0249755,0.0066245
730,0.014985,0.0144,0.0056251,0.0036003
731,0.003372,0.0568,0.0042751,0.0228978
732,0,0.0684,0.0380258,0.112041
733,0.019,0.0228,0.0101252,0.0240499
734,0.047341,0.0252,0.0362258,0.0154092
735,0.022928,0.0096,0.0373508,0.0033123
736,0.019766,0.0548,0.0677264,0.0093608
737,0.012516,0,0.048151,0.012961
738,0.020533,0.0028,0.0441009,0.0046084
739,0.083552,0.0324,0.0603013,0.0211697
740,0.083837,0,0.00045,0.0089287
741,0.074257,0.0004,0.0335257,0.000576
742,0.049465,0.0008,0.0193504,0.0079206
743,0.028974,0.0068,0.0036001,0.0167053
744,0.005562,0.034,0.0139503,0.0144011
745,0.022551,0.0416,0.0114752,0.0205936
746,0.003483,0.0292,0.0416259,0.0093608
747,0.01647,0.0212,0.046351,0.0151212
748,0.005615,0.0208,0.0544512,0.012529
749,0.002176,0.0612,0.0155253,0.0532843
750,0.002461,0.0628,0.0033751,0.0508361
751,0.002512,0.004,0.00045,0.0177134
752,0.000506,0.0076,0.0274506,0.0046084
753,0.000818,0.0216,0.0162003,0.0040323
754,0.004121,0.0128,0.0067501,0.0044644
755,0.000673,0.0144,0.0166504,0.0007201
756,0.042025,0.0228,0.0193504,0.0037443
757,0.032561,0.0344,0.0051751,0.0011521
758,0.008321,0.0504,0.0265506,0.0017281
759,0.003776,0.0456,0.0301506,0.0080646
760,0.015109,0.0968,0.0024751,0.0084967
761,0.017145,0.0652,0.0078752,0.0021602
762,0.013942,0.0984,0.0144003,0.0033123
763,0.018981,0.0856,0.0076502,0.0384511
764,0.019532,0.05,0.0186754,0.0541483
765,0.008308,0.0136,0.0141753,0.0518441
766,0.00283,0.0628,0.0396008,0.0419073
767,0.003248,0.0016,0.0238505,0.0216017
768,0.001526,0.0008,0.0186754,0.0642291
769,0.000411,0.004,0.0067501,0.0743099
770,0.004867,0.0076,0.0067501,0.0416193
771,0.003438,0.0028,0.001125,0.012529
772,0.003101,0.0032,0.0009,0.0185775
773,0.001709,0.0136,0.00045,0.0383071
774,0.0118,0.028,0.002025,0.0240499
775,0.008542,0.024,0.001575,0.0303864
776,0.015585,0.0372,0.0018,0.0164173
777,0.007313,0.068,0.0040501,0.0132491
778,0.001248,0.0448,0.0045001,0.074742
779,0.00044,0,0.0029251,0.0927434
780,0.001164,0.058,0.0254255,0.136235
781,0.000568,0.082,0.0189004,0.219474
782,0.003285,0.0248,0.0155253,0.133931
783,0.005964,0.0304,0.045676,0.161293
784,0.002521,0.02,0.048151,0.116793
785,0.018258,0.0132,0.0429759,0.0714297
786,0.020882,0.0124,0.0319507,0.0573166
787,0.005357,0.044,0.0585012,0.0514121
788,0.001393,0.0624,0.0708765,0.0436355
789,0.000281,0.0124,0.0846018,0.0188655
790,0.006,0.0216,0.0670514,0.02549
791,0.031294,0.0028,0.0582762,0.0545804
792,0.068815,0.004,0.0272256,0.0383071
793,0.099019,0.008,0.0249755,0.0774782
794,0.125287,0.0468,0.0182254,0.0913033
795,0.097993,0.0752,0.0364508,0.120682
796,0.099726,0.0444,0.0549012,0.0607729
797,0.036754,0.0052,0.0783017,0.0033123
798,0.035458,0.0216,0.0209254,0.0161293
799,0.042583,0.0068,0.0085502,0.0318265
800,0.035188,0.0524,0.0087752,0.0073446
801,0.005539,0.0312,0.0083252,0.0102248
802,0.000208,0.0696,0,0.000576
803,0.010163,0.0464,0.0281256,0.0010081
804,0.000943,0.0024,0.0297006,0.0030242
805,0.011769,0.036,0.0060751,0.0027362
806,0.003238,0.0244,0.0036001,0.0110889
807,0.009805,0.0296,0.0029251,0.0236179
808,0.004771,0.0124,0.0240755,0.0113769
809,0.004148,0.0068,0.0294756,0.0174254
810,0.00074,0.0072,0.0366758,0.0162733
811,0.000896,0,0.044776,0.0036003
812,0.000865,0.0132,0.0279006,0.0054724
813,0.000007,0.0116,0.0366758,0.0044644
814,0.000495,0,0.0540011,0.0103688
815,0.005861,0,0.0193504,0.0050404
816,0.020433,0.014,0.0220505,0.000432
817,0.007167,0,0.0051751,0.0015841
818,0.002119,0,0.001575,0.0110889
819,0.000448,0.0244,0.0202504,0.0105128
820,0.002207,0.0064,0.0117002,0.0054724
821,0.013975,0.0208,0.0121503,0.0648052
822,0.016828,0.0148,0.0056251,0.0658133
823,0.01523,0.0276,0.0067501,0.0540043
824,0.011453,0.0188,0.0272256,0.0237619
825,0.005929,0,0.001125,0.0025922
826,0.006893,0.008,0.0033751,0.0145452
827,0.003305,0.004,0.001575,0.0034563
828,0.000122,0.0148,0.00225,0.0014401
829,0.000898,0.0564,0.0153003,0.000576
830,0.000946,0.0272,0.0130503,0.0044644
831,0.000319,0.0688,0.001125,0.0030242
832,0.000527,0.1116,0.000675,0.000576
833,0.011766,0.0252,0.0137253,0.0038883
834,0.02513,0.0528,0.0198004,0.0351388
835,0.014257,0.0892,0.0036001,0.0263541
836,0.006121,0.1112,0.0099002,0.0315385
837,0.002975,0.1788,0.0159753,0.0077766
838,0.000713,0.1864,0.0159753,0.0149772
839,0.000613,0.0792,0.0112502,0.0113769
840,0.00096,0.13,0.0366758,0.0102248
841,0.001909,0.2164,0.0249755,0.0223218
842,0.00235,0.0144,0.00225,0.0319706
843,0.002279,0.0052,0.0281256,0.07503
844,0.015844,0.0024,0.0036001,0.0394592
845,0.010521,0.0044,0.0038251,0.0041763
846,0.004123,0.0196,0.00225,0.000144
847,0.000682,0.0144,0.000675,0.0012961
848,0.010069,0.0052,0.0018,0.0145452
849,0.003102,0.03,0.00225,0.0133931
850,0.018968,0.006,0.000675,0.0155532
851,0.015656,0.0104,0.0029251,0.0210257
852,0.086624,0.0128,0.00225,0.0148332
853,0.061203,0.0164,0.0074252,0.0347068
854,0.052639,0.044,0.00045,0.0465157
855,0.02896,0.032,0.000225,0.0990799
856,0.027992,0.0284,0.0114752,0.142139
857,0.02667,0.0632,0.0254255,0.159709
858,0.044339,0.0684,0.0519761,0.160861
859,0.013375,0.0168,0.0499511,0.133643
860,0.00631,0.0388,0.0351007,0.159709
861,0.001834,0.0064,0.0434259,0.15654
862,0.001494,0.0064,0.0573762,0.0663893
863,0.001353,0.0144,0.0324007,0.103544
864,0.025729,0.0496,0.141978,0.137387
865,0.01349,0.0232,0.348082,0.140267
866,0.000766,0.0264,0.373733,0.150636
867,0.00192,0.0036,0.207904,0.126586
868,0.001645,0.0252,0.111827,0.108585
869,0.002231,0.0256,0.0711015,0.0730138
870,0.000149,0.0092,0.0666014,0.108873
871,0.000149,0.0064,0.0639014,0.216017
872,0.000144,0.046,0.0495011,0.130042
873,0.000407,0.016,0.047701,0.074598
874,0.008906,0.0148,0.0054001,0.0341307
875,0.007556,0.0152,0.001575,0.0011521
876,0.002549,0.0144,0.0157503,0.000144
877,0.040329,0.0796,0.0101252,0.0178574
878,0.00374,0.074,0.0211504,0.0172814
879,0.001494,0.0468,0.0141753,0.0057605
880,0.001096,0.0568,0.0024751,0.0080646
881,0.003472,0.0324,0,0.0056165
882,0.002664,0.0268,0.0330757,0.0014401
883,0.002185,0.0164,0.0110252,0.0048964
884,0.003132,0.0036,0.0063001,0.012529
885,0.003059,0.006,0.0193504,0.0305304
886,0.004055,0.0128,0.0209254,0.0105128
887,0.002961,0.0036,0.0060751,0.0054724
888,0.002822,0.006,0.0353258,0.0018721
889,0.002359,0.0328,0.0301506,0.0037443
890,0.003746,0.0036,0.0438759,0.0204496
891,0.003189,0.0096,0.0159753,0.0132491
892,0.010399,0.0096,0.0299256,0.0044644
893,0.01165,0.0004,0.0389258,0.0074886
894,0.010982,0,0.0351007,0.0021602
895,0.006984,0.0008,0.0087752,0.0020162
896,0.007502,0.0104,0.0009,0.012097
897,0.004393,0.0072,0.0078752,0.0112329
898,0.003852,0.0148,0.0279006,0.0007201
899,0.00224,0.0084,0.0218255,0.0164173
900,0.000843,0.0392,0.0146253,0.0339867
901,0.001916,0.04,0.0162003,0.0231859
902,0.001332,0.01,0.0249755,0.0220338
903,0.003283,0.0104,0.0153003,0.0073446
904,0.001884,0.0148,0.000225,0.0105128
905,0.002825,0.0112,0.0108002,0.000432
906,0.013945,0.0692,0.0126003,0.0018721
907,0.012054,0.1224,0.0045001,0.000432
908,0.002362,0.0328,0.002025,0.000288
909,0,0.0016,0.000225,0.0051844
910,0.005489,0.0092,0.0042751,0.000576
911,0.002084,0.016,0,0.0201616
912,0.005936,0.044,0.0227255,0.0270742
913,0.004899,0.0448,0.0114752,0.0512681
914,0.02714,0.1624,0.0130503,0.0414753
915,0.04791,0.2032,0.0175504,0.0161293
916,0.011773,0.0396,0.0054001,0.0048964
917,0.018103,0.0144,0.0254255,0.000432
918,0.018551,0.0052,0.0506261,0.000576
919,0.029609,0.0084,0.0240755,0
920,0.010451,0.024,0.0056251,0.0155532
921,0.028058,0.0148,0.0054001,0.0648052
922,0.002593,0.012,0.0027001,0.0443555
923,0.000259,0.006,0.0018,0.0187215
924,0.0024,0.0012,0.0018,0.0066245
925,0.005854,0,0.00045,0.000144
926,0.005098,0.0148,0.002025,0.0012961
927,0.00221,0.0228,0.0027001,0.000576
928,0.003001,0.0012,0.0018,0.0164173
929,0.000791,0.0308,0.0042751,0.0338427
930,0.000144,0.0128,0.0085502,0.0295224
931,0.002536,0.0228,0.0038251,0.0162733
932,0.000023,0.0248,0.0108002,0.025634
933,0.001474,0.0004,0.0072001,0.0187215
934,0.000027,0.002,0.000225,0.0210257
935,0.000901,0.0144,0.0297006,0.02549
936,0.004307,0.0552,0.0342007,0.0760381
937,0.009735,0.0484,0.0240755,0.133643
938,0.001209,0.032,0.0537761,0.118377
939,0.001461,0.0516,0.047926,0.0665333
940,0,0.0284,0.0697515,0.135947
941,0.006941,0.026,0.0515261,0.132059
942,0.006348,0.0016,0.0283506,0.120682
943,0.012378,0.012,0.0261006,0.125578
944,0.011995,0.034,0.0285756,0.117801
945,0.007095,0.0084,0.165154,0.146028
946,0.008225,0.0048,0.343357,0.107001
947,0.007802,0.038,0.226805,0.144156
948,0.001959,0.008,0.0722265,0.118953
949,0.001248,0.0332,0.0810017,0.103256
950,0.004976,0.0156,0.0884269,0.13105
951,0.007155,0.0008,0.114527,0.170942
952,0.002909,0.0408,0.100352,0.147756
953,0.010093,0.0152,0.0747016,0.075606
954,0.040539,0.004,0.049051,0.0021602
955,0.022811,0.0256,0.0256505,0.0051844
956,0.004592,0.0448,0.0337507,0.0159853
957,0.003762,0.0232,0.0308257,0.0069125
958,0.002873,0.0224,0.0204754,0.0064805
959,0.001386,0.0208,0.0054001,0.0023042
960,0.008534,0.0036,0.0121503,0.0046084
961,0.005509,0.0404,0.0155253,0.0024482
962,0.00313,0.04,0.0153003,0.0292343
963,0.001836,0.014,0,0.0289463
964,0.000896,0,0.00225,0.012673
965,0.004303,0.0008,0.045226,0.0158413
966,0.002839,0.006,0.0094502,0.0043203
967,0.000936,0.0024,0.0216005,0.0076326
968,0.021002,0.0112,0.0153003,0.0182895
969,0.018508,0.026,0.0056251,0.0241939
970,0.005507,0.008,0.0335257,0.0184335
971,0.0182,0.0004,0.0236255,0.0020162
972,0.007622,0,0.0558012,0.0061925
973,0.001264,0.0032,0.0279006,0.0017281
974,0.000783,0.0024,0.0180004,0.0040323
975,0.011934,0.0012,0.0841518,0.0257781
976,0.010634,0.0028,0.0303756,0.037299
977,0.044347,0,0.002025,0.0573166
978,0.044612,0.0232,0.0009,0.0443555
979,0.033945,0.0096,0.0076502,0.0332667
980,0.046514,0.0384,0.0094502,0.0354268
981,0.019425,0.0284,0.0076502,0.0093608
982,0.02979,0.0596,0.0211504,0.0040323
983,0.019948,0.0392,0.0306007,0.0086407
984,0.022466,0.0572,0.0207004,0.0083527
985,0.006833,0.0992,0.0634513,0.0162733
986,0.00044,0.058,0.0546762,0.000288
987,0.014849,0.0824,0.0218255,0.0135371
988,0.030732,0.0212,0.0175504,0.0097928
989,0.002758,0.0896,0.002025,0.0192975
990,0.001508,0.0064,0.0042751,0.0479558
991,0.000054,0,0.00045,0.0466597
992,0.000512,0.0296,0.000225,0.0076326
993,0.000137,0.004,0.000225,0.0044644
994,0.004568,0.008,0.0180004,0.0021602
995,0.000392,0.0072,0.0346507,0.0073446
996,0.000004,0.0232,0.0047251,0.0059045
997,0.000256,0.0156,0.002025,0.0048964
998,0.000005,0.0076,0.0058501,0.0228978
999,0.000143,0.0132,0.0337507,0.0614929
1000,0.000842,0.006,0.0387008,0.012961
1001,0.008166,0.0296,0.0263256,0.0103688
1002,0.003667,0.0332,0.0108002,0.0113769
1003,0.00012,0.03,0.001575,0
1004,0,0.0264,0.001575,0.000144
1005,0.006109,0.0156,0.0029251,0.0167053
1006,0.056089,0.0064,0.000225,0.0452196
1007,0.013506,0.014,0.0045001,0.0551564
1008,0.004345,0.0144,0.001575,0.0338427
1009,0.009945,0,0.0103502,0.0243379
1010,0.031521,0,0.0018,0.0341307
1011,0.027472,0.012,0.000675,0.024626
1012,0.003749,0.0764,0.0033751,0.0311065
1013,0.005175,0.0112,0.0072001,0.0383071
1014,0.009422,0.0128,0.0051751,0.0329786
1015,0.005076,0.0012,0.0038251,0.0237619
1016,0.003463,0.002,0.000675,0.0442115
1017,0.005295,0.0164,0.0281256,0.0339867
1018,0.040976,0.0004,0.0094502,0.025634
1019,0.049107,0.0136,0.0292506,0.103976
1020,0.063051,0.0612,0.0069752,0.0869829
1021,0.053353,0.0656,0.0675014,0.0408993
1022,0.012829,0.034,0.0904519,0.0671094
1023,0.000448,0.0344,0.0672764,0.0891431
1024,0.001721,0.0808,0.0191254,0.12025
1025,0.001011,0.0356,0.0153003,0.224514
1026,0.002074,0.0012,0.0114752,0.121546
1027,0.02051,0.0092,0.0157503,0.087415
1028,0.010768,0.0172,0.0238505,0.163021
1029,0.003263,0.026,0.0301506,0.203632
1030,0.001471,0.0292,0.130278,0.0596208
1031,0.000122,0.004,0.0573762,0.0767581
1032,0.002811,0.0004,0.0794267,0.050692
1033,0.011786,0.0032,0.128703,0.0190095
1034,0.008068,0.0108,0.126903,0.0113769
1035,0.004763,0.0356,0.106652,0.0056165
1036,0.013809,0.032,0.0762766,0.0044644
1037,0.012371,0.0272,0.0868518,0.0168493
1038,0.044738,0.03,0.0535511,0.0024482
1039,0.033883,0.0156,0.046126,0.0177134
1040,0.007905,0.0552,0.0292506,0.0391711
1041,0.027514,0.046,0.0333007,0.0243379
1042,0.027225,0.0516,0.0168754,0.0138251
1043,0.060731,0.0256,0.0180004,0.0112329
1044,0.050137,0.0172,0.047926,0.0056165
1045,0.013734,0.0112,0.0209254,0.0023042
1046,0.032511,0,0.0123753,0.0048964
1047,0.024022,0.03,0.0121503,0.0040323
1048,0.006557,0.0176,0.0058501,0.0086407
1049,0.018111,0.0068,0.002025,0.0038883
1050,0.028915,0.014,0.0047251,0.0064805
1051,0.006469,0.0096,0.045901,0.0087847
1052,0.003851,0.0052,0.0090002,0.0345628
1053,0.000333,0.0428,0.0105752,0.0054724
1054,0.004519,0.0044,0.0157503,0.0290903
1055,0.005004,0.006,0.0173254,0.0424834
1056,0.000279,0.006,0.0153003,0.0110889
1057,0.000233,0,0.0162003,0.0257781
1058,0.000755,0.0004,0.0132753,0.0292343
1059,0.001529,0.012,0.00045,0.0044644
1060,0.000024,0.0012,0.046126,0.0007201
1061,0.00073,0.0052,0.0560262,0.0086407
1062,0,0.04,0.0252005,0.0161293
1063,0,0.01,0.0596263,0.0590447
1064,0.000059,0.0456,0.0555762,0.0154092
1065,0.00224,0.0632,0.0285756,0.038019
1066,0.000984,0.0644,0.0211504,0.0387391
1067,0.020749,0.086,0.0342007,0.0398912
1068,0.004685,0.0712,0.00225,0.0165613
1069,0.000565,0.0776,0.0087752,0.0020162
1070,0.001262,0.052,0.048376,0.0023042
1071,0.014041,0.0924,0.0135003,0.0037443
1072,0.014147,0.022,0.0108002,0.0061925
1073,0.062694,0.0232,0.0234005,0.0054724
1074,0.02388,0.0068,0.0087752,0.0030242
1075,0.020092,0.0408,0.00135,0.0220338
1076,0.006524,0.02,0.00045,0.0463717
1077,0.005813,0.006,0.0198004,0.0262101
1078,0.012215,0.0256,0.001575,0.0110889
1079,0.015981,0,0.0157503,0.0213137
1080,0.00804,0.0012,0.0063001,0.0069125
1081,0.005879,0.0068,0.0092252,0.000288
1082,0.003645,0.0084,0.0081002,0.0096488
1083,0.008529,0.0196,0.0382508,0.0132491
1084,0.008982,0.0096,0.0398258,0.037875
1085,0.00192,0.0068,0.0211504,0.0675414
1086,0.005841,0.0216,0.0090002,0.0478118
1087,0.022256,0.0784,0.0038251,0.0444996
1088,0.016534,0.0792,0.001125,0.0285143
1089,0.038557,0.0316,0.001125,0.0168493
1090,0.051762,0.0268,0.001575,0.0226098
1091,0.045848,0.0148,0.0009,0.0352828
1092,0.02067,0.0232,0.00045,0.0439235
1093,0.004614,0.0524,0,0.0280822
1094,0.002352,0.0784,0.0074252,0.0240499
1095,0.002078,0.0312,0.0027001,0.0338427
1096,0.010265,0.0152,0.000675,0.0578926
1097,0.010081,0.0056,0.0033751,0.115785
1098,0.004567,0.0032,0.000675,0.170078
1099,0.001462,0.0268,0.0049501,0.133931
1100,0.000241,0.0608,0.0103502,0.116649
1101,0.000318,0.0324,0.0306007,0.114921
1102,0.001662,0.0268,0.0337507,0.0583247
1103,0.01022,0.0148,0.0267756,0.0807904
1104,0.020199,0.0284,0.0425259,0.075174
1105,0.051056,0.0012,0.0130503,0.172094
1106,0.034534,0.002,0.110477,0.240499
1107,0.062692,0.02,0.100802,0.0848228
1108,0.035653,0.0456,0.0762766,0.0806464
1109,0.039269,0.0156,0.0263256,0.0681174
1110,0.058895,0.0448,0.0114752,0.024626
1111,0.057892,0.0272,0.0220505,0.0205936
1112,0.043433,0.0708,0.0180004,0.0205936
1113,0.031695,0.0176,0.0301506,0.0099368
1114,0.03313,0.0088,0.0265506,0.0211697
1115,0.009397,0.006,0.0274506,0.0201616
1116,0.019164,0.066,0.0155253,0.0640851
1117,0.060734,0.088,0.0220505,0.0829506
1118,0.010429,0.0428,0.0801017,0.0180014
1119,0.003865,0.0008,0.116102,0.0028802
1120,0.013034,0.0084,0.161553,0.0056165
1121,0.001865,0.0104,0.132978,0.0057605
1122,0.000049,0.0048,0.094052,0.0063365
1123,0.036506,0.034,0.0720015,0.0051844
1124,0.007717,0.0304,0.142428,0.0027362
1125,0.000305,0.0096,0.0391508,0.000576
1126,0.001495,0.002,0.0690765,0.0182895
1127,0.00092,0.0216,0.0434259,0.0440675
1128,0.002534,0.042,0.0357758,0.0553004
1129,0.02395,0.0484,0.0382508,0.0328346
1130,0.000124,0.0568,0.044776,0.0072006
1131,0,0.0316,0.0166504,0.0603408
1132,0,0.0196,0.0036001,0.0527082
1133,0.000147,0.02,0.0157503,0.0083527
1134,0.005617,0.0032,0.048826,0.0236179
1135,0.000144,0.0004,0.0623263,0.0347068
1136,0.003025,0.0656,0.0357758,0.0352828
1137,0.001711,0.0028,0.0319507,0.0033123
1138,0.017243,0.0208,0.0193504,0.0007201
1139,0.007345,0.0004,0.00045,0.0162733
1140,0.004983,0.0204,0.0200254,0.0829506
1141,0.029658,0.0068,0.0308257,0.0946155
1142,0.013585,0.0092,0.0146253,0.0995119
1143,0.027082,0,0.0168754,0.0544363
1144,0.066362,0.0072,0.0252005,0.0290903
1145,0.038742,0.0028,0.000225,0.0087847
1146,0.014133,0.002,0.002025,0.000288
1147,0.020735,0.0004,0.0018,0.012241
1148,0.025698,0.01,0.0047251,0.0214577
1149,0.013395,0.0292,0.001575,0.0105128
1150,0.008552,0.096,0.0787517,0.0092167
1151,0.009319,0.124,0.105752,0.0090727
1152,0.005087,0.0948,0.0243005,0.0061925
1153,0.001993,0.0344,0.0083252,0.0442115
1154,0.007505,0.042,0.0117002,0.0060485
1155,0.006732,0.0104,0.0114752,0.0109449
1156,0.002268,0.0432,0.0132753,0.0185775
1157,0.002113,0.0028,0.0101252,0.0227538
1158,0.002628,0,0.0038251,0.0054724
1159,0.002496,0.03,0.0047251,0.000288
1160,0.013338,0.0308,0.0137253,0.012097
1161,0.012596,0.0144,0.00135,0.0442115
